門市店號,門市店名,Y,X,地址
260736              ,成美,25.056887,121.58455,台北市內湖區新明路317號
185475              ,成苑,23.70312,120.546382,雲林縣斗六市莊敬路345號
970071              ,成貞,22.771145,121.109905,台東縣台東市豐年里中興路三段399號1樓
198839              ,成泰,25.082371,121.437654,新北市五股區成泰路二段84號1樓
194963              ,成商,22.995913,120.218392,台南市東區大學里勝利路118號1、2樓
264635              ,成都,25.0431429229482,121.50431435857999,台北市萬華區成都路96號1樓
882862              ,成章,24.980548,121.256854,桃園市中壢區成章二街192號
253196              ,成湖,25.084854,121.599662,台北市內湖區成功路四段346號
262433              ,成發,24.057619,120.51656,彰化縣彰化市彰水路177號
253037              ,成雲,25.095524,121.447841,新北市五股區西雲路200.202號1樓
165219              ,成達,24.951931,121.210051,桃園市平鎮區育達路136號
243041              ,成鈺,22.960579,120.195288,台南市南區永成路二段841號
231750              ,成鳳,22.592586,120.345455,高雄市鳳山區南成里南華一路302號
217019              ,成德,24.948647,121.219712,桃園市平鎮區承德路2號4號1樓
149608              ,成興,24.143778,120.679362,台中市中區柳川里成功路271號1樓、興中街68號1樓
167341              ,成龍,24.935387,121.23397,桃園市中壢區龍岡路三段192號194號196號1樓
254281              ,成曜,25.101303,121.450643,新北市五股區凌雲路一段87號89號91號1樓
189927              ,成豐,24.960598,121.227761,桃園市中壢區元化路197巷3號1樓
132910              ,成醫,23.001718,120.217767,台南市北區小東路35號(成大醫院門診一樓)
253428              ,旭日,24.151398,120.67813,台中市北區五權路272.274.276號與太平路221號
177061              ,旭昇,25.071089,121.679444,新北市汐止區大同路三段332號
197777              ,旭東,25.133878,121.745298,基隆市中正區中正路54號
250429              ,旭泰,25.072466,121.662267,新北市汐止區建成路57巷1號3號
990248              ,旭豐,23.45554,120.45761,嘉義市東區溪興街107號109號1樓
238876              ,有民,24.996935,121.516308,新北市永和區民有街9號11號1樓
208680              ,有成,25.003783,121.32398,桃園市桃園區大有路6號1樓
251134              ,有家,25.011913,121.318811,桃園市桃園區大有路457號459號1樓
202279              ,有魚,21.951682,120.740872,屏東縣恆春鎮砂尾路16-65號
121725              ,有寶,25.01214,121.316233,桃園市桃園區寶山街209號1樓
211697              ,朴子,23.45957,120.242987,嘉義縣朴子市中興路139號
182498              ,朴子橋,23.476666,120.244991,嘉義縣六腳鄉正義村大橋頭190-2號
970679              ,朴中,23.465548,120.242135,嘉義縣朴子市博厚里開元路282號
121611              ,朴天,23.466761,120.244601,嘉義縣朴子市中正里開元路18鄰161號165號
241908              ,朴欣,23.45828,120.243336,嘉義縣朴子市竹圍里四維路一段635號
233549              ,朴站,23.464707,120.247062,嘉義縣朴子市平和路11-1號1樓
237530              ,朱崙,25.050044,121.543772,台北市中山區復興北路56號58號1樓
210199              ,江北,25.072762,121.658047,新北市汐止區長江街97號
266712              ,江東,25.048693941916397,121.53175237863,台北市中山區長安東路二段43號45-1號1樓
196213              ,江宸,23.524343,120.422089,嘉義縣民雄鄉興中村江厝店1之32號1樓
254258              ,江海,25.011215,121.227806,桃園市大園區中正東路三段343號
263506              ,江陵,25.0531269573998,121.53159537866,台北市中山區一江街23號1樓
992211              ,江園,25.004417,121.228549,桃園市大園區中正東路三段620號
199474              ,江翠,25.033253,121.474079,新北市板橋區文化路二段417巷8號1樓10號1樓2樓
110677              ,池上,23.120742,121.213317,台東縣池上鄉大埔村中山路64號1樓
180643              ,池田,25.088049,121.479649,新北市蘆洲區民族路224號226號1樓
234667              ,汐水,25.058609,121.654078,新北市汐止區水源路一段272號274號一樓
171580              ,汐忠,25.068221,121.663733,新北市汐止區忠孝東路282號
263377              ,汐旺,25.064794,121.632281,新北市汐止區中興里6鄰中興路105號
261991              ,汐東,25.072167,121.666118,新北市汐止區忠孝東路430號432號1樓
186869              ,汐政,25.072951,121.651791,新北市汐止區汐萬路一段222號1樓
135768              ,汐科,25.064096,121.65108,新北市汐止區大同路二段167-1號1樓
174121              ,汐峰,25.06279,121.660382,新北市汐止區仁愛路32號34號1樓
142331              ,汐湖,25.067945,121.621204,新北市汐止區康寧街141巷49號51號1樓
183642              ,汐園,25.058001,121.634892,新北市汐止區大同路一段237之7號1樓
199038              ,汐福,25.064776,121.633895,新北市汐止區福德一路243號
211343              ,汐興,25.061295,121.654086,新北市汐止區連興街150號152號1樓
243904              ,汕頭,22.609666,120.318122,高雄市前鎮區汕頭街81號1樓
250681              ,百吉,24.829792,121.306397,桃園市大溪區復興路二段35號
250717              ,百年,24.878466,121.211471,桃園市龍潭區烏樹林里中豐路317號１樓
255804              ,百利,25.08229,121.496533,新北市三重區仁義街229號231號
230311              ,百君,22.603956,120.32302,高雄市前鎮區瑞竹里籬仔內路19號
193096              ,百事達,22.684356,120.289185,高雄市左營區左營大路155號
996903              ,百和,24.974686,121.53736,新北市新店區中正路306號308號1樓
211147              ,百建,24.975394,121.536504,新北市新店區民族路239號241號1樓
238924              ,百祐,24.125046,120.663521,台中市南區美村路二段188號190號1樓
262639              ,百惠,24.164784,120.646281,台中市西屯區台灣大道三段182號1.2樓
971100              ,百義,25.085069,121.494489,新北市三重區仁義街232號
910736              ,百達,24.212249,120.649764,台中市大雅區中清路三段721號
132079              ,百壽,25.019076,121.465138,新北市板橋區文化路一段305號1樓
188278              ,百福,24.972046,121.535703,新北市新店區三民路50號52號1樓
110998              ,百豐,24.963178,121.525999,新北市新店區安康路一段168號1樓
981750              ,百麗,23.563329,119.582891,澎湖縣馬公市東文里新店路463號1號
216991              ,百齡,25.113202,121.510283,台北市北投區石牌路一段37號
950561              ,竹山大智,23.750561,120.6795,南投縣竹山鎮中山里自強路176號
991528              ,竹中,22.614272445119298,120.322721609497,高雄市前鎮區和平二路242號1樓
216784              ,竹北,24.835292,121.014818,新竹縣竹北市中正東路194號
261326              ,竹北中華,24.84821,121.004833,新竹縣竹北市中華路881號1樓
264004              ,竹永,24.741197,121.090813,新竹縣竹東鎮仁愛里北興路二段185號187號
942869              ,竹田,22.585367,120.544484,屏東縣竹田鄉中正路84號86號
173922              ,竹光,24.8128931224355,120.959201971802,新竹市北區文雅里18鄰竹光路123號
236906              ,竹杉,24.836595,121.018278,新竹縣竹北市中山路303號(臨)
110079              ,竹秀,23.800302,120.713572,南投縣竹山鎮集山路二段58號
210982              ,竹邑,25.024767,121.252676,桃園市蘆竹區大新路197號199號1樓
251374              ,竹東,24.7357688530605,121.08992406175099,新竹縣竹東鎮學前路29號1樓
985615              ,竹林,25.008879,121.520767,新北市永和區竹林路211號
242554              ,竹南仁愛,24.710087,120.901489,苗栗縣竹南鎮大埔里仁愛路739號1樓
116169              ,竹南和興,24.707526,120.883535,苗栗縣竹南鎮大埔里和興路191-1號
249980              ,竹南建國,24.692115,120.866605,苗栗縣竹南鎮龍鳳里龍山路一段162號1樓
249821              ,竹城,24.804597,120.965323,新竹市北區西門里中山路100號
952279              ,竹盈,25.024915861963997,121.25521318002801,桃園市蘆竹區大竹里大新路133號1-3樓
216625              ,竹科,24.792699,121.00778,新竹市東區埔頂路8號
141590              ,竹高,24.796051,120.979943,新竹市東區東山街17號19號21號1樓
131456              ,竹崙,24.830551,121.001401,新竹縣竹北市中華路153號1樓
250739              ,竹探,24.190316,120.673617,台中市北屯區松竹路三段676-1號
261795              ,竹捷,25.136781,121.460537,新北市淡水區竹圍里民族路10號
118730              ,竹陵,24.815809,120.965989,新竹市北區東大路二段174號
234195              ,竹勝,25.01488,121.51889,新北市永和區竹林路39巷21之1號1樓
252506              ,竹博,24.812058,120.97575,新竹市東區民生路226號
241089              ,竹圍,25.13747,121.460241,新北市淡水區民權路109號111號1樓
233848              ,竹圍仔,24.687838,120.861333,苗栗縣竹南鎮復興路380號
263207              ,竹圍東,22.800665,120.303773,高雄市岡山區竹圍東街93號1樓
250337              ,竹揚,24.8129621226886,120.972802981203,新竹市東區文華里北大路38號
174176              ,竹森,24.817732,120.974746,新竹市北區光華東街105.107號
235899              ,竹賀,25.033819,121.285975,桃園市蘆竹區蘆興南路379號1樓
263447              ,竹運,24.8013460821269,120.970553979669,新竹市東區中華路二段471號
261614              ,竹滬,22.859705,120.22787,高雄市路竹區華正路390號
232672              ,竹樂,24.872116,121.012337,新竹縣湖口鄉仁樂路97號1樓
199429              ,竹樺,24.837370207925698,120.99920199944701,新竹縣竹北市華興街298號1樓
229986              ,竹篙厝,22.970829,120.23322,台南市東區仁和路126號1樓
967961              ,竹興,24.776995,121.037346,新竹縣竹東鎮中興路四段650號
161181              ,竹豐,24.7265148207615,121.084796058181,新竹縣竹東鎮中豐路三段93號95號1樓
250924              ,竹醫,24.815341,120.980183,新竹市東區鐵道路二段9號1樓
132161              ,竹寶,23.771245,120.70035,南投縣竹山鎮延正里延正路45之30號1樓
164467              ,竹灣,24.8051420953641,120.95321896768799,新竹市北區客雃里延平路一段252號1樓
182591              ,米妃,22.700799,120.353213,高雄市仁武區文武里中華路327-1號
954208              ,米奇,22.59106,120.419506,高雄市大寮區大寮里大寮路903號
200538              ,米鄉,23.125276,121.219487,台東縣池上鄉福原村中山路241號
255974              ,米魯,24.111007,120.621988,台中市烏日區光華街1號
183295              ,臣峰,25.068833,121.356689,新北市林口區文化北路一段62之1號
144980              ,自由,22.971083,120.237491,台南市東區和平里自由路二段37號
235822              ,自立,24.996097,121.522922,新北市中和區自立路15巷13號15號1樓
833594              ,自強,22.623117,120.296046,高雄市前金區自強二路39號
167514              ,自強一,24.975777,121.244086,桃園市中壢區自強一路65號67號69號
250913              ,自興,24.8131001231753,120.980700986662,新竹市東區自由路69號
113986              ,至富,25.091498,121.383297,新北市林口區中湖里14鄰中湖40號之9
960513              ,至善天下,25.100437,121.550925,台北市士林區至善路二段264號
198057              ,至誠,25.10181,121.529259,台北市士林區至誠路二段31號
235394              ,艾文,22.503725,120.393189,高雄市林園區東林西路99號101號全部
265443              ,艾科卡,25.06906,121.670229,新北市汐止區茄苳路196號
187013              ,艾德蒙,24.998015,121.485592,新北市中和區中正路738號1樓
197191              ,行天,25.064566,121.534818,台北市中山區農安街178號180號
241942              ,行美,25.059685,121.581699,台北市內湖區行善路191號193號
255642              ,行真,25.063201,121.587377,台北市內湖區金莊路80號1樓
238371              ,行善,25.064635,121.585363,台北市內湖區行善路468號1樓新湖二路369號1樓
186526              ,行義,25.123024,121.525004,台北市北投區石牌路二段348巷1號3號1樓
264299              ,行龍,25.063894,121.580118,台北市內湖區行愛路128號
256139              ,西屯安星,24.181736,120.64514,台中市西屯區福星路301號1樓
217396              ,西屯重慶,24.165468,120.655748,台中市西屯區西屯路二段95之25號、95之26號1樓
202095              ,西文,23.56505,119.584233,澎湖縣馬公市西文里10-3號
187286              ,西安,25.1301702271446,121.49936135964701,台北市北投區大興街44號46號1樓
171085              ,西武,25.0844760663005,121.566981405476,台北市內湖區內湖路一段285巷65弄3號5號1樓
217134              ,西門,23.008812,120.207604,台南市北區西門路四段132號
243052              ,西門站,25.04186,121.50873,台北市中正區寶慶路32之1號地下一樓(捷運西門站)
143220              ,西苑,24.182225919122,120.641588764535,台中市西屯區福星路112號1樓
921714              ,西盛,25.017922,121.426676,新北市新莊區民安西路113號之1
165079              ,西港,23.1225,120.203246,台南市西港區西港里中山路366-1號
255022              ,西湖,25.082263,121.567783,台北市內湖區內湖路一段321號
196729              ,西湖鄉,24.559181,120.757803,苗栗縣西湖鄉金獅村2鄰金獅26-2號
165390              ,西雅圖,25.150971,121.405146,新北市八里區中山路二段151號153號1樓
121688              ,西勢,23.019667,120.275468,台南市永康區西勢里富強路一段304號306巷8號1樓
251400              ,西寧南,25.044045,121.50644,台北市萬華區西寧南路141號1樓2樓
900762              ,西衛,23.575815,119.574897,澎湖縣馬公市光榮里光復路297號
254753              ,西濱,22.96163,120.185101,台南市南區中華南路二段317號319號
240237              ,庄研,25.038374,121.616866,台北市南港區研究院路二段152號1樓
958691              ,佑民,23.960861,120.681399,南投縣草屯鎮太平路一段221號
216050              ,佑安,25.042414,121.539647,台北市大安區忠孝東路三段217巷1弄2號
942191              ,佑忠,24.803103,120.983294,新竹市東區忠孝路430號432號
891730              ,佑容,24.993796,121.464743,新北市板橋區五權里五權街49號51號
234999              ,佑鑫,25.008903,121.485769,新北市中和區立德街180號1樓
138996              ,伸東,24.146176,120.494478,彰化縣伸港鄉七嘉村中華路519號
963121              ,伸冠,24.161266,120.487189,彰化縣伸港鄉大同村中興路二段316號
920711              ,伸港,24.146945,120.482344,彰化縣伸港鄉中山路190號192號
120319              ,伸濱,24.151698,120.486666,彰化縣伸港鄉新港路425號
265029              ,伯爵,25.071328,121.635073,新北市汐止區明峰街13號13之1號1樓
264255              ,克里斯,25.0677330070043,121.613362438822,台北市內湖區五分街33號35號1樓
208336              ,克強,22.617705,120.298387,高雄市苓雅區自強三路156號
241311              ,克難,25.02351,121.50154,台北市萬華區萬青街168號
209616              ,利吉,24.984674,121.467206,新北市土城區延吉街261號
261784              ,利明,22.795321,120.288125,高雄市岡山區壽峰里前峰路80號
985671              ,利客來,25.097412,121.449674,新北市五股區成泰路三段419號
236722              ,利陶,24.673051,121.767142,宜蘭縣羅東鎮興東南路188號
151232              ,利嘉,22.764259,121.054742,台東縣台東市新園里中興路六段667號1樓
229953              ,利興,24.697495,120.910878,苗栗縣頭份市成功里中興路769號
211181              ,利穗,24.999002,121.479621,新北市中和區民利街38號1樓
164490              ,吳興,25.024536,121.563441,台北市信義區吳興街284巷18弄2號
234003              ,君勻,25.074484,121.66625,新北市汐止區忠孝東路495號1樓
194000              ,君品,25.179608,121.448409,新北市淡水區北新路141巷56.58號1樓
193797              ,君悅,24.170742,120.731713,台中市北屯區軍福十三路68號
263919              ,君匯,25.050718,121.174398,桃園市大園區園航路411號413號1樓
187312              ,坑口,24.04653,120.692305,台中市霧峰區中正路563、563-1號
233871              ,均文化,22.634058,120.353335,高雄市鳳山區文華里文化路73號
188625              ,坎城,22.64495,120.308598,高雄市三民區十全一路183號
130730              ,壯五,24.747847,121.781495,宜蘭縣宜蘭市東港路一段213號1樓
183505              ,壯志,24.747518,121.786453,宜蘭縣壯圍鄉中央路二段311號
208945              ,壯美,24.767512,121.781207,宜蘭縣壯圍鄉美功路一段40巷1號
951564              ,壯圍,24.74615,121.78606,宜蘭縣壯圍鄉壯五路143之3號
942618              ,妙禎,23.570366,120.493564,嘉義縣大林鎮中坑里南華路一段55號B1(南華大學學慧樓)
249511              ,孝三,25.130829224675498,121.739488534937,基隆市仁愛區孝三路89號91號1樓
950435              ,孝忠,24.98355,121.511055,新北市中和區忠孝街37巷2號
132817              ,孝威,24.681719,121.809705,宜蘭縣五結鄉傳藝路一段369號1樓
171513              ,孝豐,22.639786,120.33893,高雄市三民區覺民路238號240號
262868              ,宏太,24.976764,121.322822,桃園市桃園區桃鶯路384-9號384-10號1樓
252285              ,宏文,22.571207,120.363702,高雄市小港區泰山里宏平路83-2號
855295              ,宏平,22.570034,120.358554,高雄市小港區宏平路388號390號392號1樓
136152              ,宏光,24.8163621345608,120.973213981482,新竹市北區光華一街29號1樓
944441              ,宏全,25.046984,121.447462,新北市新莊區中和街61號
214261              ,宏宇,24.94081,121.222954,桃園市平鎮區金陵路二段104號
215655              ,宏旭,25.034817,121.49884,台北市萬華區西園路一段238號1樓2樓
190776              ,宏亞,24.987294,121.292748,桃園市桃園區中平路102號1樓
942917              ,宏府,24.7973650682352,120.985794990196,新竹市東區學府路164號
970716              ,宏旺,23.902783,120.688294,南投縣南投市復興路38號
253118              ,宏明,22.657673,120.326011,高雄市三民區本和里大福街211號1樓
121150              ,宏欣,24.775759,121.025925,新竹市東區金山街152號156號1樓
153870              ,宏亮,22.567652283340202,120.36259363477001,高雄市小港區宏亮里山明路445號447號壹+貳樓
260987              ,宏恩,24.683397,120.906074,苗栗縣頭份市中正路2號
981901              ,宏泰,25.036845,121.568655,台北市信義區松仁路91-1號1樓
262329              ,宏得,23.971365,120.967422,南投縣埔里鎮仁愛路450之2號1樓
930660              ,宏華,22.569262,120.365305,高雄市小港區漢民路829號831號1樓
263621              ,宏順,22.623672,120.333154,高雄市苓雅區三多一路66號68號
186283              ,宏義,25.017012833047502,121.400274283071,桃園市龜山區萬壽路一段378號380號1樓
234232              ,宏圖,25.007659,121.512761,新北市永和區保平路10號12號1樓
112569              ,宏福,25.035416,121.443509,新北市新莊區公園一路34號36號1樓
179654              ,宏遠,24.777169,121.023156,新竹市東區金山十五街1號1樓
953489              ,宏橋,24.870235,121.026557,新竹縣湖口鄉工業一路7號7-1號7-2號
163763              ,宏龍,24.83735,121.194954,桃園市龍潭區中原路二段393號1樓
174224              ,宏懋,25.020136,121.427131,新北市新莊區民安西路70號72號1樓
239994              ,宏禧,24.995371,121.50139,新北市中和區景平路429號1樓2樓
148502              ,宏鑫,25.002326,121.484647,新北市中和區中正路837號
239086              ,廷寮,24.982949,121.46153,新北市土城區清水路252號254號1樓
252045              ,志城,24.989902,121.471401,新北市土城區金城路三段243號245號247號1樓
261739              ,志廣,24.961311,121.205935,桃園市中壢區志廣路107號109號1樓2樓
880671              ,志學,23.907278,121.53031,花蓮縣壽豐鄉志學村7鄰中山路三段6號
881386              ,快來,23.796933,120.273958,雲林縣麥寮鄉橋頭村橋頭路234號
128058              ,技安,25.024613,121.550779,台北市大安區和平東路三段97號97之1號1樓
184601              ,技嘉,24.920516,121.206439,桃園市平鎮區南平路180之1號
174431              ,旱溪東,24.147806,120.700805,台中市太平區中山路四段235號
273248              ,李斯特,23.697109,120.460627,雲林縣虎尾鎮興南里竹圍60號
941903              ,村尚,23.99264,120.561506,彰化縣大村鄉中山路二段357號357-2號1樓
164928              ,村東,23.992445,120.583326,彰化縣大村鄉山腳路92之8號1樓
126638              ,沙崙,25.090739,121.229659,桃園市大園區沙崙里國際路二段759號761號763號1樓
151069              ,沙鹿中山,24.237622,120.56293,台中市沙鹿區中山路198號
951324              ,沙鹿光田,24.235352,120.55884,台中市沙鹿區沙田路115號
208864              ,沅丞,24.722975,120.90717,苗栗縣竹南鎮公義里友義路67號
228178              ,沅均,24.87005,121.029668,新竹縣湖口鄉光復東路120之1號
132264              ,沅氣,25.005786,121.479204,新北市中和區中山路三段29號31號1樓
970761              ,沅興,22.64615,120.319966,高雄市三民區正興里正興路121號123號
194284              ,沐東風,22.965096,120.23749,台南市東區德昌路58號
997847              ,沐庭,24.82794,121.008381,新竹縣竹北市光明六路106號1樓
212070              ,汶昇,24.153745,120.677505,台中市北區中清路一段102號
201771              ,汶莊,24.153745,120.677505,台中市北區中清路一段102號1樓
992738              ,汶興,24.991196,121.32819,桃園市龜山區頂興路31-1號1樓
234335              ,牡丹,22.126497,120.774917,屏東縣牡丹鄉石門路5號5-2號
233491              ,牡丹花,24.142601,120.441746,彰化縣線西鄉慶福路53號
171166              ,秀山,25.145283,121.495171,台北市北投區中和街476號478號480號1樓
961941              ,秀工,24.0342424009853,120.499533674109,彰化縣秀水鄉彰水路二段795-1號
123282              ,秀才,24.898768,121.139545,桃園市楊梅區秀才路313號315號1樓
932194              ,秀中,24.035194,120.503932,彰化縣秀水鄉安東村中山路251號
239259              ,秀水,24.03649,120.50186,彰化縣秀水鄉文化街31號
250496              ,秀杉,24.994068,121.522016,新北市中和區自立路129號131號
251318              ,秀和,25.006144,121.524371,新北市永和區國中路99號101號
252702              ,秀昌,22.712178,120.294762,高雄市楠梓區後昌路858之2號1樓
229791              ,秀宸,23.510999,120.48864,嘉義縣民雄鄉秀林村1鄰東義6之12號1樓
142456              ,秀朗,24.99932,121.525266,新北市永和區得和路389號391號1樓
166500              ,秀泰,23.484917,120.448111,嘉義市西區國華里文化路293號1樓及2樓
901363              ,秀景,24.991004,121.526024,新北市中和區成功路115號117號
255000              ,秀湖,25.084554065992002,121.600053429684,台北市內湖區成功路四段359號1樓
142803              ,秀發,24.01512,120.495326,彰化縣秀水鄉番花路臨558之7號
144016              ,秀傳,24.065174,120.537515,彰化縣彰化市中山路一段546號1樓
215552              ,秀鴻,24.026963,120.494038,彰化縣秀水鄉埔崙村民生街960號
180931              ,秀鑫,24.01484,120.526165,彰化縣秀水鄉番花路101號
251617              ,育大,24.646936,120.84404,苗栗縣造橋鄉學府路100號
846109              ,育仁,24.160321,120.694158,台中市北區進化路581號、583號1樓
950860              ,育北,23.717476,120.551109,雲林縣斗六市明德北路一段110號
967352              ,育成,24.059555,120.696525,台中市霧峰區樹仁路161-1及161-2號
229539              ,育見,24.159201,120.715095,台中市太平區育賢路321.323號
252609              ,育英,24.800268,120.961174,新竹市北區育英里15鄰四維路53號1樓.西門街212號1樓
195977              ,育軒,25.012996,121.468397,新北市板橋區漢生東路268號270號1樓
167248              ,育智,24.15886,120.713199,台中市太平區育賢路520號
192646              ,育溪,23.966772,120.95381,南投縣埔里鎮安七街89-1號
262042              ,育德,23.005437,120.2026,台南市北區民德路87號
142010              ,育賢,24.7883350366936,120.967270977428,新竹市東區南大路611號613號1樓
143378              ,育鑫,24.157615,120.720388,台中市太平區樹孝路490號
261603              ,見欣,25.165106,121.451397,新北市淡水區中正東路一段三巷12號1樓
217477              ,見晴,25.074982,121.576948,台北市內湖區瑞光路196號
923765              ,見晴園,24.041611,121.158157,南投縣仁愛鄉大同村定遠新村路18-1號
208554              ,豆油,23.792103,120.469214,雲林縣西螺鎮振興里振興55-3號
164076              ,豆腐岬,24.581321,121.867554,宜蘭縣蘇澳鎮南寧路41號.42號42-1號1樓
186803              ,貝比,25.086887,121.373424,新北市林口區湖南村8鄰頭湖70-9號
192864              ,貝殼,22.601371,120.27594,高雄市旗津區復興里旗津三路356.358號
254498              ,赤山,22.674862,120.348127,高雄市仁武區仁孝路368號1樓
968458              ,赤東,22.735483,120.248895,高雄市梓官區赤東里赤崁南路95號95-1號1F
165677              ,赤崁,22.996774,120.202532,台南市中西區民族路二段331號
232591              ,身修,22.630167,120.328665,高雄市苓雅區身修路1號建民路100號
934466              ,車城,22.074414,120.713807,屏東縣車城鄉福安村中山路74號76號1樓
845715              ,車路頭,25.075811,121.48412,新北市三重區車路頭街135號
966061              ,車讚,22.964529,120.340618,台南市關廟區北花里中正路517號
894359              ,辛亥,25.023057,121.537167,台北市大安區辛亥路二段57號
127550              ,辛亥站,25.00449,121.55664,台北市文山區辛亥路四段132號
182546              ,辰佳,23.001347,120.259554,台南市永康區永大路二段11號
150701              ,辰皓,22.856566,120.253401,高雄市路竹區國昌路312號
138985              ,辰興,25.014445,121.304584,桃園市桃園區大興西路一段178號1樓新埔五街83號85號1樓
153940              ,邦品廠,23.109934,120.269896,台南市善化區環西路二段3號
880165              ,那菝,23.067965,120.351535,台南市新化區那菝林241號
228606              ,那瑪夏,23.271992,120.719161,高雄市那瑪夏區達卡努瓦里秀嶺巷205-1號
910552              ,那魯灣,24.86197,121.550714,新北市烏來區烏來里溫泉街80號
942777              ,里中,22.808251,120.501673,屏東縣里港鄉三部村三和路119-1號
239628              ,里昂,25.078199,121.570641,台北市內湖區瑞光路406號1樓
951678              ,里客,24.803075088165,120.971635980413,新竹市東區民族路7號1樓
260976              ,里春,25.057271,121.493964,新北市三重區中正南路125、127號1樓
188832              ,里宬,22.777947,120.498063,屏東縣里港鄉鐵店村鐵店路17-1號
242772              ,里商,25.153233,121.402,新北市八里區商港三路99、101號
880349              ,里港,22.777084,120.49454,屏東縣里港鄉永春村中山路46號
252562              ,里農,22.773908,120.493971,屏東縣里港鄉大平村中山路3號
991089              ,芎林,24.777164,121.077708,新竹縣芎林鄉文山路529號531號1樓
166902              ,亞大醫,24.053562,120.68617,台中市霧峰區福新路222號B1樓
177441              ,亞太,24.164756,120.674176,台中市北區中清路一段506、508號
111795              ,亞文,24.934547,121.246558,桃園市中壢區龍川街108號110號112號1樓
151508              ,亞和,24.222039,120.645437,台中市大雅區中山北路410號
230492              ,亞旺,24.225086,120.646717,台中市大雅區中清東路240號
230285              ,亞昕,25.074477,121.369828,新北市林口區仁愛二路58號及民富街77號
967950              ,亞洲一店,24.046941,120.68652,台中市霧峰區柳豐路500號
113735              ,亞都,24.922441,121.294326,桃園市大溪區僑愛一街72巷15號
960133              ,亞新,22.71664,120.297918,高雄市楠梓區樂群路76號
213970              ,亞新灣,22.610348,120.305213,高雄市前鎮區林森四路255號
233011              ,亞萬,22.991605,120.169107,台南市安平區永華路二段812號1樓
970956              ,亞熱帶,22.742947,120.263111,高雄市梓官區典寶里大舍南路175號
155636              ,亞醫二,24.997265,121.452772,新北市板橋區南雅南路二段21號1樓
211664              ,享順,22.663201,120.301836,高雄市鼓山區明華路335號337號
249533              ,享溫馨,22.756714,121.152486,台東縣台東市中正里中正路308號1樓
239813              ,京山,25.051856,121.531864,台北市中山區南京東路二段100號1樓
193823              ,京吉,22.684299,120.342356,高雄市仁武區京吉三路103號
231174              ,京成,24.12903,120.673893,台中市南區學府路145號、台中市南區學府路147巷1、3、5、7號
153995              ,京利,24.916207,121.206125,桃園市平鎮區南京路206號
232041              ,京育,25.051417,121.554017,台北市松山區南京東路四段66號寧安街68巷25號
197652              ,京佳,25.051596,121.564605,台北市松山區南京東路五段229號231號1樓
239972              ,京典,25.051757,121.539493,台北市中山區南京東路三段86號1樓
209719              ,京旺,25.051872,121.526007,台北市中山區南京東路一段92號1樓
153858              ,京明,22.609428428455598,120.334253616532,高雄市前鎮區瑞北路54號1樓及B1
238670              ,京東,25.051325,121.558747,台北市松山區南京東路五段16號1樓
212335              ,京采,24.97418,121.315031,桃園市桃園區延平路289號1樓
238337              ,京城,25.051819,121.553565,台北市松山區南京東路四段75之2號1樓
215529              ,京埔,23.979712,120.722403,南投縣草屯鎮南埔里中正路254-10號
903288              ,京展,24.249367,120.701149,台中市豐原區中正路858號1樓
893725              ,京泰,24.245587,120.708632,台中市豐原區成功路195號.西勢路98號
180056              ,京站,25.049806,121.517557,台北市大同區華陰街91號
946230              ,京都,25.059767,121.525701,台北市中山區林森北路411號
941051              ,京富,22.681239,120.340038,高雄市仁武區八卦里八德南路382號1樓
237242              ,京復,25.049671944883702,121.55946839880299,台北市松山區光復北路11巷44號
991551              ,京發,25.0517689521709,121.56161840043899,台北市松山區南京東路五段139之4及139之8號
209100              ,京運,25.051628,121.544998,台北市松山區南京東路三段262號1樓
250094              ,京達,24.248751,120.699334,台中市豐原區中正路805號
196497              ,京磚,25.049582,121.518353,台北市大同區華陰街65號1樓
264129              ,京興,25.051177,121.564906,台北市松山區南京東路五段206號1樓
193236              ,京寶,25.051836,121.566061,台北市松山區南京東路五段291巷4之1號4之2號
183332              ,京鑫,23.978593,120.702811,南投縣草屯鎮中正路483號
122131              ,佳文,23.162682,120.167511,台南市佳里區佳西路215號1樓
188256              ,佳冬,22.410153,120.562856,屏東縣佳冬鄉賴家村佳和路1號
183778              ,佳立,23.161775,120.182572,台南市佳里區佳東路361號
211284              ,佳成,23.18832,120.187621,台南市佳里區興化里佳里興570-51號1樓
242060              ,佳利,23.035939,120.306618,台南市新化區中山路332號
941567              ,佳宏,24.977916,121.418467,新北市樹林區太平路150巷1號
215448              ,佳辰,24.944283,121.38244,新北市樹林區佳園路三段488號
791241              ,佳里,23.160046,120.174659,台南市佳里區光復路197號197-1號
266745              ,佳佳,25.058118,121.535927,台北市中山區民生東路二段157號
890999              ,佳怡,24.745921,121.727267,宜蘭縣員山鄉員山路一段186號
199555              ,佳旺,24.7574889206456,121.756224530305,宜蘭縣宜蘭市舊城東路47號
211893              ,佳東,23.163905,120.183793,台南市佳里區進學路7號1樓
160122              ,佳林,25.082497,121.387551,新北市林口區林口路197號
958934              ,佳客,25.001332,121.468485,新北市中和區民德路126號126之1號
211756              ,佳政,24.972305,121.39383,新北市樹林區中山路三段209-1號211號1樓
174383              ,佳美,24.698077,121.768772,宜蘭縣五結鄉中正路二段127號1樓
253107              ,佳茂,24.190462,120.702328,台中市潭子區中山路一段17號1樓
